MinAbsEStateIndex,MinEStateIndex,qed,SPS,NumRadicalElectrons,AvgIpc,BalabanJ,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA4,SMR_VSA6,SlogP_VSA1,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState2,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NumAliphaticCarbocycles,NumSaturatedCarbocycles,RingCount,MolLogP,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_NH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_allylic_oxid,fr_aniline,fr_aryl_methyl,fr_bicyclic,fr_ester,fr_ether,fr_guanido,fr_methoxy,fr_morpholine,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_pyridine,fr_quatN,fr_thiocyan,fr_unbrch_alkane,T/K,index,Normalized SMILES,lnr
0.562253086,-6.721527778,0.171786049,13.5625,0,2.646033817,0.0,-0.13,1535030.368,12.93580683,4.127401125,0.0,0.0,0.0,11.016661,0.0,16.83559397,0.0,25.68328649,7.262479191,24.64764011,27.3090615,0.0,24.64764011,0.0,7.262479191,52.49989508,20.04658231,0.0,4.127401125,0.0,0.0,4.127401125,51.36657298,24.64764011,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,17.94660966,9.42119898,-14.00530864,1.0,0,0,0,7.2637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.15,203,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.104360015
0.562253086,-6.721527778,0.171786049,13.5625,0,2.646033817,0.0,-0.13,1535030.368,12.93580683,4.127401125,0.0,0.0,0.0,11.016661,0.0,16.83559397,0.0,25.68328649,7.262479191,24.64764011,27.3090615,0.0,24.64764011,0.0,7.262479191,52.49989508,20.04658231,0.0,4.127401125,0.0,0.0,4.127401125,51.36657298,24.64764011,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,17.94660966,9.42119898,-14.00530864,1.0,0,0,0,7.2637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.15,204,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.148420005
0.562253086,-6.721527778,0.171786049,13.5625,0,2.646033817,0.0,-0.13,1535030.368,12.93580683,4.127401125,0.0,0.0,0.0,11.016661,0.0,16.83559397,0.0,25.68328649,7.262479191,24.64764011,27.3090615,0.0,24.64764011,0.0,7.262479191,52.49989508,20.04658231,0.0,4.127401125,0.0,0.0,4.127401125,51.36657298,24.64764011,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,17.94660966,9.42119898,-14.00530864,1.0,0,0,0,7.2637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378.15,205,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.182321557
0.562253086,-6.721527778,0.171786049,13.5625,0,2.646033817,0.0,-0.13,1535030.368,12.93580683,4.127401125,0.0,0.0,0.0,11.016661,0.0,16.83559397,0.0,25.68328649,7.262479191,24.64764011,27.3090615,0.0,24.64764011,0.0,7.262479191,52.49989508,20.04658231,0.0,4.127401125,0.0,0.0,4.127401125,51.36657298,24.64764011,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,17.94660966,9.42119898,-14.00530864,1.0,0,0,0,7.2637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388.15,206,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.21511138
0.562253086,-6.721527778,0.171786049,13.5625,0,2.646033817,0.0,-0.13,1535030.368,12.93580683,4.127401125,0.0,0.0,0.0,11.016661,0.0,16.83559397,0.0,25.68328649,7.262479191,24.64764011,27.3090615,0.0,24.64764011,0.0,7.262479191,52.49989508,20.04658231,0.0,4.127401125,0.0,0.0,4.127401125,51.36657298,24.64764011,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,17.94660966,9.42119898,-14.00530864,1.0,0,0,0,7.2637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.15,207,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.246860078
0.562253086,-6.721527778,0.171786049,13.5625,0,2.646033817,0.0,-0.13,1535030.368,12.93580683,4.127401125,0.0,0.0,0.0,11.016661,0.0,16.83559397,0.0,25.68328649,7.262479191,24.64764011,27.3090615,0.0,24.64764011,0.0,7.262479191,52.49989508,20.04658231,0.0,4.127401125,0.0,0.0,4.127401125,51.36657298,24.64764011,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,17.94660966,9.42119898,-14.00530864,1.0,0,0,0,7.2637,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408.15,208,CCCC[P+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,0.277631737
0.777777778,-6.721527778,0.105866415,13.05128205,0,2.790155211,8.3e-07,-1.58,57320379.46,16.97289759,13.34729494,18.9011502,0.0,0.0,11.016661,0.0,16.83559397,0.0,24.97437738,0.0,20.64010037,20.04658231,0.0,33.79173874,4.736862954,0.0,66.12702457,20.04658231,0.0,4.127401125,0.0,0.0,27.51158219,70.75297264,0.0,30.33183534,21.01908117,4.736862954,0.0,0.0,0.98281176,10.13974449,14.09562138,5.420182694,-8.800032128,0.75,0,0,1,7.122,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,318.15,209,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.384192973
0.777777778,-6.721527778,0.105866415,13.05128205,0,2.790155211,8.3e-07,-1.58,57320379.46,16.97289759,13.34729494,18.9011502,0.0,0.0,11.016661,0.0,16.83559397,0.0,24.97437738,0.0,20.64010037,20.04658231,0.0,33.79173874,4.736862954,0.0,66.12702457,20.04658231,0.0,4.127401125,0.0,0.0,27.51158219,70.75297264,0.0,30.33183534,21.01908117,4.736862954,0.0,0.0,0.98281176,10.13974449,14.09562138,5.420182694,-8.800032128,0.75,0,0,1,7.122,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,328.15,210,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.321583624
0.777777778,-6.721527778,0.105866415,13.05128205,0,2.790155211,8.3e-07,-1.58,57320379.46,16.97289759,13.34729494,18.9011502,0.0,0.0,11.016661,0.0,16.83559397,0.0,24.97437738,0.0,20.64010037,20.04658231,0.0,33.79173874,4.736862954,0.0,66.12702457,20.04658231,0.0,4.127401125,0.0,0.0,27.51158219,70.75297264,0.0,30.33183534,21.01908117,4.736862954,0.0,0.0,0.98281176,10.13974449,14.09562138,5.420182694,-8.800032128,0.75,0,0,1,7.122,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,338.15,211,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.266573109
0.777777778,-6.721527778,0.105866415,13.05128205,0,2.790155211,8.3e-07,-1.58,57320379.46,16.97289759,13.34729494,18.9011502,0.0,0.0,11.016661,0.0,16.83559397,0.0,24.97437738,0.0,20.64010037,20.04658231,0.0,33.79173874,4.736862954,0.0,66.12702457,20.04658231,0.0,4.127401125,0.0,0.0,27.51158219,70.75297264,0.0,30.33183534,21.01908117,4.736862954,0.0,0.0,0.98281176,10.13974449,14.09562138,5.420182694,-8.800032128,0.75,0,0,1,7.122,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,348.15,212,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.210721031
0.777777778,-6.721527778,0.105866415,13.05128205,0,2.790155211,8.3e-07,-1.58,57320379.46,16.97289759,13.34729494,18.9011502,0.0,0.0,11.016661,0.0,16.83559397,0.0,24.97437738,0.0,20.64010037,20.04658231,0.0,33.79173874,4.736862954,0.0,66.12702457,20.04658231,0.0,4.127401125,0.0,0.0,27.51158219,70.75297264,0.0,30.33183534,21.01908117,4.736862954,0.0,0.0,0.98281176,10.13974449,14.09562138,5.420182694,-8.800032128,0.75,0,0,1,7.122,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,358.15,213,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.16134315
0.777777778,-6.721527778,0.105866415,13.05128205,0,2.790155211,8.3e-07,-1.58,57320379.46,16.97289759,13.34729494,18.9011502,0.0,0.0,11.016661,0.0,16.83559397,0.0,24.97437738,0.0,20.64010037,20.04658231,0.0,33.79173874,4.736862954,0.0,66.12702457,20.04658231,0.0,4.127401125,0.0,0.0,27.51158219,70.75297264,0.0,30.33183534,21.01908117,4.736862954,0.0,0.0,0.98281176,10.13974449,14.09562138,5.420182694,-8.800032128,0.75,0,0,1,7.122,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,368.15,214,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.113168698
0.80037037,0.80037037,0.194580479,10.24137931,0,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,0.0,33.79173874,4.736862954,0.0,38.2747696,0.0,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,0,0,1,6.38496,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,328.15,215,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.048790164
0.80037037,0.80037037,0.194580479,10.24137931,0,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,0.0,33.79173874,4.736862954,0.0,38.2747696,0.0,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,0,0,1,6.38496,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,338.15,216,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.09531018
0.80037037,0.80037037,0.194580479,10.24137931,0,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,0.0,33.79173874,4.736862954,0.0,38.2747696,0.0,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,0,0,1,6.38496,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,348.15,217,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.139761942
0.80037037,0.80037037,0.194580479,10.24137931,0,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,0.0,33.79173874,4.736862954,0.0,38.2747696,0.0,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,0,0,1,6.38496,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,358.15,218,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.173953307
0.80037037,0.80037037,0.194580479,10.24137931,0,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,0.0,33.79173874,4.736862954,0.0,38.2747696,0.0,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,0,0,1,6.38496,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,368.15,219,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.21511138
0.80037037,0.80037037,0.194580479,10.24137931,0,2.710124113,1.39e-06,-2.24,1631538.078,18.87121262,19.74367692,18.9011502,0.0,0.0,0.0,5.316788604,0.0,0.0,24.97437738,12.38631219,20.64010037,0.0,0.0,33.79173874,4.736862954,0.0,38.2747696,0.0,0.0,5.316788604,0.0,0.0,23.38418106,83.13928483,0.0,30.33183534,26.33586977,15.26064606,0.0,0.0,0.98281176,10.13974449,16.65812138,5.420182694,4.643023428,0.666666667,0,0,1,6.38496,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,378.15,220,CCCCCCCCCCCC[N+](C)(C)CCOc1ccccc1.N#C[N-]C#N,0.246860078
0.73,0.73,0.412122732,15.875,0,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,26.6819412,0.0,0.0,31.16497206,0.0,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,0,0,1,1.85284,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,318.15,221,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.857859271
0.73,0.73,0.412122732,15.875,0,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,26.6819412,0.0,0.0,31.16497206,0.0,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,0,0,1,1.85284,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,328.15,222,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.89009537
0.73,0.73,0.412122732,15.875,0,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,26.6819412,0.0,0.0,31.16497206,0.0,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,0,0,1,1.85284,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,338.15,223,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.921324674
0.73,0.73,0.412122732,15.875,0,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,26.6819412,0.0,0.0,31.16497206,0.0,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,0,0,1,1.85284,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,348.15,224,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.948763218
0.73,0.73,0.412122732,15.875,0,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,26.6819412,0.0,0.0,31.16497206,0.0,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,0,0,1,1.85284,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,358.15,225,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,1.978239036
0.73,0.73,0.412122732,15.875,0,2.680749653,3.85e-07,-1.77,3624.373531,6.649456709,15.00681397,0.0,0.0,0.0,0.0,5.316788604,0.0,0.0,0.0,38.06959868,32.75116251,0.0,0.0,26.6819412,0.0,0.0,31.16497206,0.0,0.0,5.316788604,0.0,0.0,12.84164325,49.34525551,0.0,0.0,18.4336819,15.78567466,0.0,0.0,0.0,2.198871882,7.124947562,3.851604308,2.309895125,0.727272727,0,0,1,1.85284,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,368.15,226,C[N+]1(CCCC#N)CCCC1.N#C[N-]C#N,2.004179057
0.640768141,0.640768141,0.433545074,7.3125,0,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,0.0,0.0,4.567099648,0.0,0.0,6.544756406,0.0,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,0,0,1,1.60014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,318.15,227,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.312535424
0.640768141,0.640768141,0.433545074,7.3125,0,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,0.0,0.0,4.567099648,0.0,0.0,6.544756406,0.0,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,0,0,1,1.60014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,328.15,228,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.332143895
0.640768141,0.640768141,0.433545074,7.3125,0,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,0.0,0.0,4.567099648,0.0,0.0,6.544756406,0.0,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,0,0,1,1.60014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,338.15,229,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.360854001
0.640768141,0.640768141,0.433545074,7.3125,0,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,0.0,0.0,4.567099648,0.0,0.0,6.544756406,0.0,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,0,0,1,1.60014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,348.15,230,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.379546134
0.640768141,0.640768141,0.433545074,7.3125,0,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,0.0,0.0,4.567099648,0.0,0.0,6.544756406,0.0,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,0,0,1,1.60014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,358.15,231,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.397895273
0.640768141,0.640768141,0.433545074,7.3125,0,2.326727412,3.85e-07,-2.58,3722.763859,8.03819153,10.52378311,6.544756406,0.0,0.0,0.0,5.316788604,4.567099648,0.0,0.0,37.36068957,6.069221313,0.0,0.0,0.0,4.567099648,0.0,0.0,6.544756406,0.0,5.316788604,0.0,6.420821623,12.96557803,12.38631219,0.0,30.59278835,15.95310956,15.78567466,0.0,0.0,0.0,8.096376921,8.161530612,0.938888889,0.0,0.272727273,0,0,1,1.60014,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,368.15,232,N#CCCC[n+]1ccccc1.N#C[N-]C#N,2.424802726
0.225597994,-4.001929012,0.349815811,11.17391304,0,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,0.0,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,7.047671983,13.21376393,9.460511251,7.822697123,17.78086358,27.204971,0.0,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,0,0,1,3.2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,313.15,233,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.329303747
0.225597994,-4.001929012,0.349815811,11.17391304,0,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,0.0,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,7.047671983,13.21376393,9.460511251,7.822697123,17.78086358,27.204971,0.0,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,0,0,1,3.2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,323.15,234,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.300104592
0.225597994,-4.001929012,0.349815811,11.17391304,0,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,0.0,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,7.047671983,13.21376393,9.460511251,7.822697123,17.78086358,27.204971,0.0,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,0,0,1,3.2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,333.15,235,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.277631737
0.225597994,-4.001929012,0.349815811,11.17391304,0,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,0.0,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,7.047671983,13.21376393,9.460511251,7.822697123,17.78086358,27.204971,0.0,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,0,0,1,3.2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,343.15,236,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.262364264
0.225597994,-4.001929012,0.349815811,11.17391304,0,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,0.0,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,7.047671983,13.21376393,9.460511251,7.822697123,17.78086358,27.204971,0.0,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,0,0,1,3.2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,353.15,237,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.254642218
0.225597994,-4.001929012,0.349815811,11.17391304,0,2.915467872,4.33e-07,-0.68,88023.806,13.45470882,13.94090593,12.39368714,6.327320075,7.822697123,0.0,4.565048285,9.134199296,0.0,19.26246487,0.0,26.80619232,7.822697123,7.047671983,13.21376393,9.460511251,7.822697123,17.78086358,27.204971,0.0,0.0,13.21376393,0.0,32.2280429,12.84164325,0.0,20.89514638,43.82643804,0.0,0.0,10.96352608,0.0,0.0,12.11925579,7.751692492,-1.957836042,0.8125,0,0,1,3.2009,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2,363.15,238,CCCCOP(=O)([O-])OCCCC.CCCC[n+]1ccn(C)c1,0.2390169
