SMILES,IL_SMILES,T/K,r,Normalized SMILES,index
Cc1ccccc1,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.328,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,198
Cc1ccccc1,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.416,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,198
Cc1ccccc1,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.437,C[N+]1(CCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,198
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.245,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.284,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.319,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.252,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.303,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.328,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.263,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.33,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.341,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.279,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.34,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.352,CC[N+]1(CCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,199
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.308,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.36,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.655,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.329,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.414,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.644,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.326,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.386,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.62,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.324,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.342,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.648,CC[N+]1(CCCCCCCCCCCC[N+]2(CC)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,200
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.16,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.188,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,308,0.295,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.164,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.198,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,313,0.304,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.182,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.202,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318,0.336,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.191,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.216,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323,0.332,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCOCC2)CCOCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,201
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],298.15,3.4,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],308.15,3.48,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],318.15,3.52,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],328.15,3.53,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],338.15,3.55,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],348.15,3.59,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],358.15,3.62,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CCCC[n+]1ccn(C)c1.N#C[S-],368.15,3.65,CCCC[n+]1ccn(C)c1.N#C[S-],202
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,298.15,1.94,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,308.15,1.81,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,318.15,1.78,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,328.15,1.69,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,338.15,1.66,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,348.15,1.65,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,358.15,1.64,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,368.15,1.61,CC(C)C[P+](C)(CC(C)C)CC(C)C.Cc1ccc(S(=O)(=O)[O-])cc1,203
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,298.15,2.16,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,308.15,2.19,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,318.15,2.22,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,328.15,2.25,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,338.15,2.27,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,348.15,2.3,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,358.15,2.32,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,368.15,2.35,CCCC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,204
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,313.15,0.772,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,313.15,0.814,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,333.15,0.639,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,333.15,0.671,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,353.15,0.535,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,353.15,0.541,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,363.15,0.506,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,363.15,0.516,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.F[P-](F)(F)(F)(F)F,205
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,298.15,1.65,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,308.15,1.67,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,318.15,1.69,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,328.15,1.71,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,338.15,1.73,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,348.15,1.75,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
Cc1ccccc1,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,358.15,1.76,CC[n+]1ccn(C)c1.N#C[B-](C#N)(C#N)C#N,102
